Index,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity
3406,14.0441626572918,-4.9220656751228,13.1698486697647,4.21356866826018,5.88827211891026,24.0023799915614,-3.32239304727951,0,CH21,5.73807565924052,"('CH21', 'HS')",8.21947240661291,0.0321086438887534
3407,14.0448012413117,-4.9219725311228,13.1702682079797,4.24586982468216,5.89319168610771,24.0203484192284,-3.31425826139774,0,CH21,5.74307010666125,"('CH21', 'HS')",8.21964074096444,0.0320931044697469
3408,14.0413842190179,-4.92089444329992,13.1669008639774,4.21847858368336,5.89249001553559,23.9729039683555,-3.35951856302958,0,CH21,5.74022034112977,"('CH21', 'HS')",8.22271197605542,0.0320978516277438
3409,14.0413842190179,-4.92089444329992,13.1669008639774,4.21847858368336,5.89249001553559,23.9729039683555,-3.35951856302958,0,CH21,5.74022034112977,"('CH21', 'HS')",8.22271197605542,0.0320978516277438
3410,14.0430962807781,-4.92145866012481,13.1685878013306,4.21767558645485,5.89004179997961,24.0258218080559,-3.33629907461035,0,CH21,5.74171003950441,"('CH21', 'HS')",8.21956532097672,0.0320954116308259
3411,14.0430962807781,-4.92145866012481,13.1685878013306,4.21767558645485,5.89004179997961,24.0258218080559,-3.33629907461035,0,CH21,5.74171003950441,"('CH21', 'HS')",8.21956532097672,0.0320954116308259
3412,14.0430962807781,-4.92145866012481,13.1685878013306,4.21767558645485,5.89004179997961,24.0258218080559,-3.33629907461035,0,CH21,5.74171003950441,"('CH21', 'HS')",8.21956532097672,0.0320954116308259
3413,14.0422442166935,-4.92126875576138,13.1677452116927,4.2215034204726,5.89257826292701,24.0276729955758,-3.34390179798717,0,CH21,5.7451094487497,"('CH21', 'HS')",8.22173204068641,0.0320963212201644
3414,14.0422442166935,-4.92126875576138,13.1677452116927,4.2215034204726,5.89257826292701,24.0276729955758,-3.34390179798717,0,CH21,5.7451094487497,"('CH21', 'HS')",8.22173204068641,0.0320963212201644
3415,14.0422442166935,-4.92126875576138,13.1677452116927,4.2215034204726,5.89257826292701,24.0276729955758,-3.34390179798717,0,CH21,5.7451094487497,"('CH21', 'HS')",8.22173204068641,0.0320963212201644
3416,13.8722218165046,-4.71886489382905,12.9973242014023,6.92816037647213,8.24716956896678,24.2012156377898,-5.56703070912559,0,O,8.44224946078437,"('H', 'HV')",10.0622690025149,0.0329853554561079
3417,13.9703293559309,-4.86771507768438,13.0959664011531,3.86824842446141,5.40551979138135,24.1500508713499,-4.43415218132648,0,CS,5.5544523833533,"('CH3', 'CS')",7.26150748348826,0.0322615498110379
3418,13.9416096234317,-4.80495609940917,13.0670710816831,4.22017779866851,6.42851711014836,24.1724725235602,-5.01682492796219,0,CS,5.92897911126084,"('H2O', 'H')",8.77903507594792,0.0325156176982537
3419,13.9416096234317,-4.80495609940917,13.0670710816831,4.22017779866851,6.42851711014836,24.1724725235602,-5.01682492796219,0,CS,5.92897911126084,"('H2O', 'H')",8.77903507594792,0.0325156176982537
3420,13.9416096234317,-4.80495609940917,13.0670710816831,4.22017779866851,6.42851711014836,24.1724725235602,-5.01682492796219,0,CS,5.92897911126084,"('H2O', 'H')",8.77903507594792,0.0325156176982537
3421,13.9681994006307,-4.8634243997118,13.0938221838539,3.84642289543124,5.40303887644292,24.1680257376597,-4.48545224733971,0,CS,5.55215594507129,"('CH3', 'CS')",7.26147369729074,0.0322760393581015
3422,13.9681994006307,-4.8634243997118,13.0938221838539,3.84642289543124,5.40303887644292,24.1680257376597,-4.48545224733971,0,CS,5.55215594507129,"('CH3', 'CS')",7.26147369729074,0.0322760393581015
